jp_type
0.002,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0782916
0.004,-0.000146093,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0782916
0.006,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0783943
0.008,-0.000146093,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0783943
0.01,-0.000146093,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0783943
0.012,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0783943
0.014,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0782916
0.016,-0.000182617,-1.9329,0.0354406,3.0735,0.0918016,-0.162333,0.0783943
0.018,-0.000146093,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0782916
0.02,-0.000146093,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0782916
0.022,-0.000182617,-1.9329,0.0354406,3.07359,0.0918016,-0.162333,0.0782916
0.024,-0.000182617,-1.9329,0.0354406,3.0735,0.0918016,-0.162333,0.0781888
0.026,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0782916
0.028,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0783943
0.03,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0784971
0.032,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0783943
0.034,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0781888
0.036,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0781888
0.038,-0.000146093,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0782916
0.04,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0782916
0.042,-0.000182617,-1.93292,0.035395,3.07359,0.0918807,-0.162412,0.0782916
0.044,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0783943
0.046,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162412,0.0783943
0.048,-0.000182617,-1.9329,0.0354406,3.0735,0.0918016,-0.162333,0.0782916
0.05,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0783943
0.052,-0.000182617,-1.93292,0.035395,3.0735,0.0918016,-0.162333,0.0782916
0.054,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0782916
0.056,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0783943
0.058,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0783943
0.06,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
0.062,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
0.064,-0.000182617,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0783943
0.066,-0.000146093,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0782916
0.068,-0.000146093,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0783943
0.07,-0.000146093,-1.9329,0.0354406,3.0735,0.0918807,-0.162254,0.0783943
0.072,-0.000146093,-1.93292,0.035395,3.0735,0.0918807,-0.162254,0.0783943
0.074,-0.000146093,-1.9329,0.0354406,3.0735,0.0918807,-0.162254,0.0783943
0.076,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
0.078,-0.000146093,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
0.08,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
0.082,-0.000182617,-1.93292,0.035395,3.0735,0.0919598,-0.162333,0.0782916
