jp_type
0.002,-0.00544198,-1.57528,0.0298759,1.5281,0.00980483,-0.0765409,0.020138
0.004,-0.00544198,-1.57528,0.0298759,1.52802,0.00980483,-0.0765409,0.0199325
0.006,-0.00544198,-1.57528,0.0298759,1.52802,0.00972575,-0.07662,0.0198298
0.008,-0.00544198,-1.5753,0.0298303,1.5281,0.00980483,-0.0765409,0.0198298
0.01,-0.00544198,-1.57528,0.0298759,1.52802,0.00980483,-0.0765409,0.0198298
0.012,-0.00544198,-1.57533,0.0298759,1.52802,0.00980483,-0.0765409,0.019727
0.014,-0.00544198,-1.5753,0.0298303,1.5281,0.00980483,-0.0765409,0.019727
0.016,-0.00544198,-1.57533,0.0298759,1.52802,0.00980483,-0.0765409,0.019727
0.018,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.019727
0.02,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.019727
0.022,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.019727
0.024,-0.00544198,-1.57533,0.0298759,1.52802,0.00980483,-0.0765409,0.0198298
0.026,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.0199325
0.028,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.020138
0.03,-0.00544198,-1.57533,0.0298759,1.52802,0.00980483,-0.0765409,0.0202407
0.032,-0.00544198,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.0202407
0.034,-0.0054785,-1.5753,0.0299215,1.52802,0.00980483,-0.0765409,0.020138
0.036,-0.00544198,-1.57533,0.0299672,1.52802,0.00980483,-0.0765409,0.020138
0.038,-0.00544198,-1.57533,0.0299672,1.52802,0.00980483,-0.0765409,0.0200352
0.04,-0.0054785,-1.57536,0.0299215,1.52802,0.00980483,-0.0765409,0.0198298
0.042,-0.0054785,-1.57536,0.0299215,1.52802,0.00980483,-0.0765409,0.019727
0.044,-0.00544198,-1.57536,0.0299215,1.52802,0.00980483,-0.0765409,0.0196243
0.046,-0.0054785,-1.57538,0.0299672,1.52802,0.00980483,-0.0765409,0.0196243
0.048,-0.00544198,-1.57538,0.0299672,1.52802,0.00980483,-0.0765409,0.0196243
0.05,-0.00544198,-1.57538,0.0299672,1.52802,0.00980483,-0.0765409,0.019727
0.052,-0.00544198,-1.57541,0.0300128,1.52802,0.00980483,-0.0765409,0.0196243
0.054,-0.00544198,-1.57541,0.0300128,1.52802,0.00980483,-0.0765409,0.0196243
0.056,-0.0054785,-1.57544,0.0300584,1.52802,0.00980483,-0.0765409,0.0195215
0.058,-0.00544198,-1.57544,0.0300584,1.52802,0.00980483,-0.0765409,0.0196243
0.06,-0.0054785,-1.57544,0.0300584,1.52802,0.00980483,-0.0765409,0.019727
0.062,-0.00544198,-1.57547,0.030104,1.52802,0.00980483,-0.0765409,0.0199325
0.064,-0.00544198,-1.57544,0.0300584,1.52802,0.00980483,-0.0765409,0.020138
0.066,-0.0054785,-1.57547,0.030104,1.52802,0.00980483,-0.0765409,0.020138
0.068,-0.00544198,-1.57547,0.030104,1.52802,0.00980483,-0.0765409,0.020138
0.07,-0.00544198,-1.57549,0.0301496,1.52802,0.00980483,-0.0765409,0.0199325
0.072,-0.00544198,-1.57549,0.0301496,1.52802,0.00980483,-0.0765409,0.019727
0.074,-0.00544198,-1.57549,0.0301496,1.52802,0.00972575,-0.07662,0.0196243
0.076,-0.00544198,-1.57549,0.0301496,1.52802,0.00980483,-0.0765409,0.0195215
0.078,-0.00544198,-1.57552,0.0301952,1.52802,0.00980483,-0.0765409,0.0196243
0.08,-0.00544198,-1.57552,0.0301952,1.52802,0.00980483,-0.0765409,0.0196243
0.082,-0.00544198,-1.57555,0.0302408,1.52802,0.00980483,-0.0765409,0.0196243
0.084,-0.00544198,-1.57555,0.0302408,1.52802,0.00980483,-0.0765409,0.019727
0.086,-0.00544198,-1.57557,0.0302864,1.52802,0.00980483,-0.0765409,0.0199325
0.088,-0.0054785,-1.57557,0.0302864,1.52802,0.00980483,-0.0765409,0.0200352
0.09,-0.0054785,-1.5756,0.0303321,1.52793,0.00980483,-0.0765409,0.0202407
0.092,-0.00544198,-1.5756,0.0303321,1.52802,0.00980483,-0.0765409,0.0202407
0.094,-0.0054785,-1.5756,0.0303321,1.52802,0.00980483,-0.0765409,0.020138
0.096,-0.00544198,-1.57563,0.0303777,1.52793,0.00980483,-0.0765409,0.020138
0.098,-0.00544198,-1.57563,0.0303777,1.52802,0.00980483,-0.0765409,0.020138
0.1,-0.0054785,-1.57563,0.0303777,1.52802,0.00980483,-0.0765409,0.020138
0.102,-0.00544198,-1.57566,0.0304233,1.52802,0.00980483,-0.0765409,0.020138
0.104,-0.0054785,-1.57566,0.0304233,1.52802,0.00972575,-0.07662,0.0200352
0.106,-0.00544198,-1.57568,0.0304689,1.52802,0.00980483,-0.0765409,0.0199325
0.108,-0.00544198,-1.57568,0.0304689,1.52802,0.00972575,-0.07662,0.0199325
0.11,-0.0054785,-1.57571,0.0305145,1.52802,0.00980483,-0.0765409,0.0199325
0.112,-0.0054785,-1.57571,0.0305145,1.52802,0.00980483,-0.0765409,0.020138
0.114,-0.0054785,-1.57574,0.0305601,1.52802,0.00980483,-0.0765409,0.0202407
0.116,-0.0054785,-1.57574,0.0305601,1.52802,0.00980483,-0.0765409,0.020138
0.118,-0.0054785,-1.57576,0.0306057,1.52802,0.00980483,-0.0765409,0.0199325
0.12,-0.0054785,-1.57576,0.0306057,1.52802,0.00980483,-0.0765409,0.0198298
0.122,-0.00544198,-1.57579,0.0306513,1.52793,0.00980483,-0.0765409,0.0198298
0.124,-0.0054785,-1.57579,0.0306513,1.52793,0.00980483,-0.0765409,0.0199325
0.126,-0.00544198,-1.57582,0.0306969,1.52802,0.00980483,-0.0765409,0.020138
0.128,-0.0054785,-1.57582,0.0306969,1.52802,0.00980483,-0.0765409,0.0202407
0.13,-0.0054785,-1.57582,0.0306969,1.52793,0.00980483,-0.0765409,0.0202407
0.132,-0.0054785,-1.57587,0.0306969,1.52793,0.00980483,-0.0765409,0.0202407
0.134,-0.0054785,-1.5759,0.0307426,1.52802,0.00980483,-0.0765409,0.0202407
0.136,-0.0054785,-1.5759,0.0307426,1.52793,0.00980483,-0.0765409,0.020138
0.138,-0.0054785,-1.57593,0.0307882,1.52793,0.00980483,-0.0765409,0.020138
0.14,-0.00544198,-1.57593,0.0307882,1.52793,0.00980483,-0.0765409,0.020138
0.142,-0.0054785,-1.57593,0.0307882,1.52793,0.00980483,-0.0765409,0.020138
0.144,-0.0054785,-1.57595,0.0308338,1.52793,0.00980483,-0.0765409,0.0202407
0.146,-0.0054785,-1.57595,0.0308338,1.52793,0.00980483,-0.0765409,0.0202407
0.148,-0.0054785,-1.57598,0.0308794,1.52793,0.00980483,-0.0765409,0.020138
0.15,-0.0054785,-1.57598,0.0308794,1.52793,0.00980483,-0.0765409,0.020138
0.152,-0.0054785,-1.57601,0.030925,1.52793,0.00980483,-0.0765409,0.020138
0.154,-0.0054785,-1.57601,0.030925,1.52793,0.00980483,-0.0765409,0.0202407
0.156,-0.0054785,-1.57601,0.030925,1.52793,0.00980483,-0.0765409,0.0202407
0.158,-0.0054785,-1.57604,0.0309706,1.52802,0.00980483,-0.0765409,0.020138
0.16,-0.0054785,-1.57604,0.0309706,1.52793,0.00980483,-0.0765409,0.020138
0.162,-0.0054785,-1.57606,0.0310162,1.52793,0.00980483,-0.0765409,0.0200352
